,DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Air Temperature [deg C],Avg Relative Humidity [%],Avg Avg Wind Speed @ 10m [m/s]
16471,11/21/2018,2,-1.6898,0.0,-1.1191,-99999.0,-99999.0,-99999.0
16472,11/21/2018,3,-1.6917,0.0,-1.0942,-99999.0,-99999.0,-99999.0
16473,11/21/2018,4,-1.7308,0.0,-1.276,-99999.0,-99999.0,-99999.0
16474,11/21/2018,5,-1.9273,-0.0769,-1.5187,-99999.0,-99999.0,-99999.0
16475,11/21/2018,6,-2.971,-0.3024,-2.397,-99999.0,-99999.0,-99999.0
16476,11/21/2018,7,-2.3204,-0.197,-1.9076,-99999.0,-99999.0,-99999.0
16477,11/21/2018,8,3.4995,0.0,3.6735,-99999.0,-99999.0,-99999.0
16478,11/21/2018,9,18.5784,0.0005,18.6693,-99999.0,-99999.0,-99999.0
16479,11/21/2018,10,46.7107,0.0449,46.6557,-99999.0,-99999.0,-99999.0
16480,11/21/2018,11,44.8491,0.08,44.8407,-99999.0,-99999.0,-99999.0
16481,11/21/2018,12,102.4292,0.3723,102.1947,-99999.0,-99999.0,-99999.0
16482,11/21/2018,13,94.4249,0.2276,94.2203,-99999.0,-99999.0,-99999.0
16483,11/21/2018,14,91.6261,0.0303,91.5835,-99999.0,-99999.0,-99999.0
16484,11/21/2018,15,75.4597,-0.0094,75.5283,-99999.0,-99999.0,-99999.0
16485,11/21/2018,16,70.8041,-0.0051,70.8897,-99999.0,-99999.0,-99999.0
16486,11/21/2018,17,13.9546,-0.0147,14.0812,-99999.0,-99999.0,-99999.0
16487,11/21/2018,18,-0.0578,-0.0349,0.352,-99999.0,-99999.0,-99999.0
16488,11/21/2018,19,-1.9072,-0.1271,-1.6979,-99999.0,-99999.0,-99999.0
16489,11/21/2018,20,-2.0615,-0.0017,-1.7861,-99999.0,-99999.0,-99999.0
16490,11/21/2018,21,-1.9217,0.0,-1.7861,-99999.0,-99999.0,-99999.0
16491,11/21/2018,22,-2.181,0.0,-1.7724,-99999.0,-99999.0,-99999.0
16492,11/21/2018,23,-2.2635,-0.0934,-1.5776,-99999.0,-99999.0,-99999.0
16493,11/22/2018,0,-2.2066,-0.3792,-1.6193,-99999.0,-99999.0,-99999.0
16494,11/22/2018,1,-1.7533,-0.2577,-1.0736,-99999.0,-99999.0,-99999.0
16495,11/22/2018,2,-1.7042,-0.0111,-1.0719,-99999.0,-99999.0,-99999.0
16496,11/22/2018,3,-1.6014,-0.0016,-1.0747,-99999.0,-99999.0,-99999.0
16497,11/22/2018,4,-1.621,-0.0041,-1.1574,-99999.0,-99999.0,-99999.0
16498,11/22/2018,5,-1.5795,-0.0062,-1.1213,-99999.0,-99999.0,-99999.0
16499,11/22/2018,6,-1.7109,-0.0363,-1.1126,-99999.0,-99999.0,-99999.0
16500,11/22/2018,7,-1.492,0.0,-0.9209,-99999.0,-99999.0,-99999.0
16501,11/22/2018,8,7.5669,0.0,7.92,-99999.0,-99999.0,-99999.0
16502,11/22/2018,9,28.6144,0.1048,28.9827,-99999.0,-99999.0,-99999.0
16503,11/22/2018,10,46.5984,0.176,46.9501,-99999.0,-99999.0,-99999.0
16504,11/22/2018,11,58.4068,0.2914,58.7309,-99999.0,-99999.0,-99999.0
16505,11/22/2018,12,83.5505,0.1121,83.7269,-99999.0,-99999.0,-99999.0
16506,11/22/2018,13,69.8957,0.0124,70.0892,-99999.0,-99999.0,-99999.0
16507,11/22/2018,14,60.9731,0.0001,61.1049,-99999.0,-99999.0,-99999.0
16508,11/22/2018,15,66.0654,0.0307,66.1365,-99999.0,-99999.0,-99999.0
16509,11/22/2018,16,45.0126,0.1076,45.3528,-99999.0,-99999.0,-99999.0
16510,11/22/2018,17,29.7286,0.1567,30.2192,-99999.0,-99999.0,-99999.0
16511,11/22/2018,18,3.4731,0.0301,4.1809,-99999.0,-99999.0,-99999.0
16512,11/22/2018,19,-2.3855,0.0,-1.5478,-99999.0,-99999.0,-99999.0
16513,11/22/2018,20,-2.3849,0.0,-1.6632,-99999.0,-99999.0,-99999.0
16514,11/22/2018,21,-2.3447,0.0,-1.4575,-99999.0,-99999.0,-99999.0
16515,11/22/2018,22,-2.3303,0.0,-1.7451,-99999.0,-99999.0,-99999.0
16516,11/22/2018,23,-2.0744,0.0,-1.1719,-99999.0,-99999.0,-99999.0
16517,11/23/2018,0,-1.9562,0.0002,-1.3397,-99999.0,-99999.0,-99999.0
16518,11/23/2018,1,-1.8097,0.0003,-1.3448,-99999.0,-99999.0,-99999.0
16519,11/23/2018,2,-1.7055,0.0,-1.3144,-99999.0,-99999.0,-99999.0
16520,11/23/2018,3,-1.7435,0.0005,-1.3896,-99999.0,-99999.0,-99999.0
16521,11/23/2018,4,-1.7039,0.0,-1.2341,-99999.0,-99999.0,-99999.0
16522,11/23/2018,5,-1.7217,0.0003,-1.3342,-99999.0,-99999.0,-99999.0
16523,11/23/2018,6,-2.0809,0.0033,-1.4317,-99999.0,-99999.0,-99999.0
16524,11/23/2018,7,-1.395,0.0024,-0.8611,-99999.0,-99999.0,-99999.0
16525,11/23/2018,8,28.0294,0.214,28.2859,-99999.0,-99999.0,-99999.0
16526,11/23/2018,9,121.7521,0.6039,121.7877,-99999.0,-99999.0,-99999.0
16527,11/23/2018,10,197.3718,0.9332,196.8983,-99999.0,-99999.0,-99999.0
16528,11/23/2018,11,241.4916,1.9516,240.2501,-99999.0,-99999.0,-99999.0
16529,11/23/2018,12,163.7945,0.4076,163.4768,-99999.0,-99999.0,-99999.0
16530,11/23/2018,13,181.0406,0.4069,180.7288,-99999.0,-99999.0,-99999.0
16531,11/23/2018,14,172.3158,0.3919,171.9706,-99999.0,-99999.0,-99999.0
16532,11/23/2018,15,132.5419,0.3916,132.3776,-99999.0,-99999.0,-99999.0
16533,11/23/2018,16,75.6227,0.365,75.775,-99999.0,-99999.0,-99999.0
16534,11/23/2018,17,43.894,0.4309,44.1521,-99999.0,-99999.0,-99999.0
16535,11/23/2018,18,19.3516,-0.0401,19.9235,-99999.0,-99999.0,-99999.0
16536,11/23/2018,19,-2.7242,-0.3918,-2.4981,-99999.0,-99999.0,-99999.0
16537,11/23/2018,20,-2.7245,-0.3919,-2.499,-99999.0,-99999.0,-99999.0
16538,11/23/2018,21,-2.7251,-0.3919,-2.4945,-99999.0,-99999.0,-99999.0
16539,11/23/2018,22,-2.7006,-0.392,-2.4598,-99999.0,-99999.0,-99999.0
16540,11/23/2018,23,-2.5498,-0.3806,-2.2439,-99999.0,-99999.0,-99999.0
16541,11/24/2018,0,-2.3907,-0.3849,-1.9817,-99999.0,-99999.0,-99999.0
16542,11/24/2018,1,-2.5986,-0.392,-2.2357,-99999.0,-99999.0,-99999.0
16543,11/24/2018,2,-2.5519,-0.2441,-2.131,-99999.0,-99999.0,-99999.0
16544,11/24/2018,3,-2.3074,-0.0051,-1.7666,-99999.0,-99999.0,-99999.0
16545,11/24/2018,4,-2.3304,-0.1656,-1.7862,-99999.0,-99999.0,-99999.0
16546,11/24/2018,5,-2.2177,-0.0728,-1.6874,-99999.0,-99999.0,-99999.0
16547,11/24/2018,6,-2.4489,-0.0008,-1.7794,-99999.0,-99999.0,-99999.0
16548,11/24/2018,7,-1.8979,-0.0052,-1.1988,-99999.0,-99999.0,-99999.0
16549,11/24/2018,8,33.1959,0.0801,33.6787,-99999.0,-99999.0,-99999.0
16550,11/24/2018,9,116.0602,0.3375,116.5455,-99999.0,-99999.0,-99999.0
16551,11/24/2018,10,167.4066,0.9171,167.7895,-99999.0,-99999.0,-99999.0
16552,11/24/2018,11,345.964,82.2818,289.5324,-99999.0,-99999.0,-99999.0
16553,11/24/2018,12,419.8153,79.1825,365.3601,-99999.0,-99999.0,-99999.0
16554,11/24/2018,13,529.5873,130.5634,434.3608,-99999.0,-99999.0,-99999.0
16555,11/24/2018,14,671.4081,678.134,208.6703,-99999.0,-99999.0,-99999.0
16556,11/24/2018,15,527.8007,612.8954,169.5697,-99999.0,-99999.0,-99999.0
16557,11/24/2018,16,368.504,436.2328,177.9326,-99999.0,-99999.0,-99999.0
16558,11/24/2018,17,132.3926,125.9061,95.6734,-99999.0,-99999.0,-99999.0
16559,11/24/2018,18,12.2913,0.6681,12.8256,-99999.0,-99999.0,-99999.0
16560,11/24/2018,19,-2.7552,-0.3914,-2.4779,-99999.0,-99999.0,-99999.0
16561,11/24/2018,20,-2.7231,-0.3916,-2.4976,-99999.0,-99999.0,-99999.0
16562,11/24/2018,21,-2.7007,-0.3917,-2.4362,-99999.0,-99999.0,-99999.0
16563,11/24/2018,22,-2.0479,-0.2327,-1.5761,-99999.0,-99999.0,-99999.0
16564,11/24/2018,23,-2.5311,-0.3856,-1.9929,-99999.0,-99999.0,-99999.0
16565,11/25/2018,0,-2.4721,-0.3918,-1.9558,-99999.0,-99999.0,-99999.0
16566,11/25/2018,1,-2.3839,-0.3918,-1.7884,-99999.0,-99999.0,-99999.0
16567,11/25/2018,2,-2.2854,-0.3914,-1.7758,-99999.0,-99999.0,-99999.0
16568,11/25/2018,3,-1.8134,-0.237,-1.3617,-99999.0,-99999.0,-99999.0
16569,11/25/2018,4,-1.7093,-0.0151,-1.2393,-99999.0,-99999.0,-99999.0
16570,11/25/2018,5,-1.7025,-0.0204,-1.1069,-99999.0,-99999.0,-99999.0
16571,11/25/2018,6,-2.108,0.003,-1.2965,-99999.0,-99999.0,-99999.0
16572,11/25/2018,7,-1.5547,0.025,-0.9008,-99999.0,-99999.0,-99999.0
16573,11/25/2018,8,30.9092,0.194,31.2404,-99999.0,-99999.0,-99999.0
16574,11/25/2018,9,118.8226,0.91,118.7866,-99999.0,-99999.0,-99999.0
16575,11/25/2018,10,197.6966,2.3483,196.6573,-99999.0,-99999.0,-99999.0
16576,11/25/2018,11,357.8616,48.1573,326.2968,-99999.0,-99999.0,-99999.0
16577,11/25/2018,12,533.4519,203.7612,390.4044,-99999.0,-99999.0,-99999.0
16578,11/25/2018,13,497.8153,168.9195,375.2879,-99999.0,-99999.0,-99999.0
16579,11/25/2018,14,505.7075,217.5025,357.6242,-99999.0,-99999.0,-99999.0
16580,11/25/2018,15,365.7876,132.276,285.0797,-99999.0,-99999.0,-99999.0
16581,11/25/2018,16,219.7471,35.8369,203.9384,-99999.0,-99999.0,-99999.0
16582,11/25/2018,17,80.2762,0.9518,80.4794,-99999.0,-99999.0,-99999.0
16583,11/25/2018,18,7.8571,-0.2132,8.3633,-99999.0,-99999.0,-99999.0
16584,11/25/2018,19,-2.6272,-0.3898,-2.2514,-99999.0,-99999.0,-99999.0
16585,11/25/2018,20,-2.6293,-0.3551,-2.3358,-99999.0,-99999.0,-99999.0
16586,11/25/2018,21,-2.4067,-0.3259,-1.849,-99999.0,-99999.0,-99999.0
16587,11/25/2018,22,-2.5542,-0.3845,-2.1165,-99999.0,-99999.0,-99999.0
16588,11/25/2018,23,-2.6781,-0.3916,-2.3151,-99999.0,-99999.0,-99999.0
16589,11/26/2018,0,-2.9154,-0.3919,-2.5792,-99999.0,-99999.0,-99999.0
16590,11/26/2018,1,-2.7625,-0.392,-2.5153,-99999.0,-99999.0,-99999.0
16591,11/26/2018,2,-2.726,-0.3921,-2.5003,-99999.0,-99999.0,-99999.0
16592,11/26/2018,3,-2.7226,-0.3921,-2.4249,-99999.0,-99999.0,-99999.0
16593,11/26/2018,4,-2.7264,-0.3921,-2.4833,-99999.0,-99999.0,-99999.0
16594,11/26/2018,5,-2.7256,-0.3922,-2.4073,-99999.0,-99999.0,-99999.0
16595,11/26/2018,6,-2.8216,-0.3923,-2.4978,-99999.0,-99999.0,-99999.0
16596,11/26/2018,7,-2.4063,-0.3923,-1.9907,-99999.0,-99999.0,-99999.0
16597,11/26/2018,8,42.97,100.4784,30.4545,-99999.0,-99999.0,-99999.0
16598,11/26/2018,9,254.3919,611.846,58.6109,-99999.0,-99999.0,-99999.0
16599,11/26/2018,10,463.1779,825.7891,69.1356,-99999.0,-99999.0,-99999.0
16600,11/26/2018,11,609.8857,877.3192,77.4406,-99999.0,-99999.0,-99999.0
16601,11/26/2018,12,701.7214,907.1416,79.9858,-99999.0,-99999.0,-99999.0
16602,11/26/2018,13,725.6964,918.1259,77.6391,-99999.0,-99999.0,-99999.0
16603,11/26/2018,14,680.0124,911.9345,72.2571,-99999.0,-99999.0,-99999.0
16604,11/26/2018,15,565.9043,871.0687,69.1945,-99999.0,-99999.0,-99999.0
16605,11/26/2018,16,400.1464,789.3556,64.4392,-99999.0,-99999.0,-99999.0
16606,11/26/2018,17,204.5403,645.9993,43.5835,-99999.0,-99999.0,-99999.0
16607,11/26/2018,18,28.1515,172.2618,11.4657,-99999.0,-99999.0,-99999.0
16608,11/26/2018,19,-3.1081,-0.3919,-2.73,-99999.0,-99999.0,-99999.0
16609,11/26/2018,20,-2.8559,-0.392,-2.5314,-99999.0,-99999.0,-99999.0
16610,11/26/2018,21,-2.7361,-0.3921,-2.5006,-99999.0,-99999.0,-99999.0
16611,11/26/2018,22,-2.727,-0.3922,-2.4903,-99999.0,-99999.0,-99999.0
16612,11/26/2018,23,-2.7272,-0.3922,-2.501,-99999.0,-99999.0,-99999.0
16613,11/27/2018,0,-2.7237,-0.3923,-2.3669,-99999.0,-99999.0,-99999.0
16614,11/27/2018,1,-2.7013,-0.3926,-2.3639,-99999.0,-99999.0,-99999.0
16615,11/27/2018,2,-2.6486,-0.3924,-2.2587,-99999.0,-99999.0,-99999.0
16616,11/27/2018,3,-2.7128,-0.3924,-2.3124,-99999.0,-99999.0,-99999.0
16617,11/27/2018,4,-2.7216,-0.3924,-2.214,-99999.0,-99999.0,-99999.0
16618,11/27/2018,5,-2.7164,-0.3925,-2.1451,-99999.0,-99999.0,-99999.0
16619,11/27/2018,6,-2.8828,-0.3925,-2.4599,-99999.0,-99999.0,-99999.0
16620,11/27/2018,7,-2.0018,-0.3078,-1.3759,-99999.0,-99999.0,-99999.0
16621,11/27/2018,8,74.2002,283.4281,41.1735,-99999.0,-99999.0,-99999.0
16622,11/27/2018,9,210.655,304.3558,118.981,-99999.0,-99999.0,-99999.0
16623,11/27/2018,10,435.2985,663.569,117.6594,-99999.0,-99999.0,-99999.0
16624,11/27/2018,11,621.0592,860.7788,82.4123,-99999.0,-99999.0,-99999.0
16625,11/27/2018,12,701.7222,848.2312,96.1857,-99999.0,-99999.0,-99999.0
16626,11/27/2018,13,747.0033,911.4195,78.0414,-99999.0,-99999.0,-99999.0
16627,11/27/2018,14,704.3312,849.8349,113.6409,-99999.0,-99999.0,-99999.0
16628,11/27/2018,15,551.4914,748.2583,106.2909,-99999.0,-99999.0,-99999.0
16629,11/27/2018,16,370.0322,623.7712,88.8516,-99999.0,-99999.0,-99999.0
16630,11/27/2018,17,151.8715,213.3228,89.6862,-99999.0,-99999.0,-99999.0
16631,11/27/2018,18,14.1396,0.2204,14.7543,-99999.0,-99999.0,-99999.0
16632,11/27/2018,19,-2.7191,-0.3878,-2.4981,-99999.0,-99999.0,-99999.0
16633,11/27/2018,20,-2.6815,-0.3918,-2.4207,-99999.0,-99999.0,-99999.0
16634,11/27/2018,21,-2.4599,-0.3918,-1.9984,-99999.0,-99999.0,-99999.0
16635,11/27/2018,22,-2.3943,-0.3862,-1.832,-99999.0,-99999.0,-99999.0
16636,11/27/2018,23,-2.6156,-0.3921,-2.1407,-99999.0,-99999.0,-99999.0
16637,11/28/2018,0,-2.7246,-0.3921,-2.3685,-99999.0,-99999.0,-99999.0
16638,11/28/2018,1,-2.6598,-0.3921,-2.2008,-99999.0,-99999.0,-99999.0
16639,11/28/2018,2,-2.5017,-0.3922,-1.9764,-99999.0,-99999.0,-99999.0
16640,11/28/2018,3,-2.3816,-0.3922,-1.7867,-99999.0,-99999.0,-99999.0
16641,11/28/2018,4,-1.9249,-0.3105,-1.5519,-99999.0,-99999.0,-99999.0
16642,11/28/2018,5,-2.0507,-0.2803,-1.6425,-99999.0,-99999.0,-99999.0
16643,11/28/2018,6,-2.394,-0.1986,-1.5938,-99999.0,-99999.0,-99999.0
16644,11/28/2018,7,-2.1119,-0.0026,-1.2282,-99999.0,-99999.0,-99999.0
16645,11/28/2018,8,10.9324,0.1322,11.4131,-99999.0,-99999.0,-99999.0
16646,11/28/2018,9,109.9082,1.7907,109.7792,-99999.0,-99999.0,-99999.0
16647,11/28/2018,10,214.6569,5.6716,211.9548,-99999.0,-99999.0,-99999.0
16648,11/28/2018,11,271.7609,18.8626,259.7255,-99999.0,-99999.0,-99999.0
16649,11/28/2018,12,299.0079,1.839,297.2842,-99999.0,-99999.0,-99999.0
16650,11/28/2018,13,285.1329,5.6037,280.5936,-99999.0,-99999.0,-99999.0
16651,11/28/2018,14,225.5174,2.5063,223.4208,-99999.0,-99999.0,-99999.0
16652,11/28/2018,15,140.8131,0.3916,140.7994,-99999.0,-99999.0,-99999.0
16653,11/28/2018,16,80.9039,0.3916,81.1712,-99999.0,-99999.0,-99999.0
16654,11/28/2018,17,28.9543,0.3239,29.4517,-99999.0,-99999.0,-99999.0
16655,11/28/2018,18,2.3506,-0.1636,2.9361,-99999.0,-99999.0,-99999.0
16656,11/28/2018,19,-2.383,-0.3315,-1.7842,-99999.0,-99999.0,-99999.0
16657,11/28/2018,20,-2.3435,-0.2252,-1.7843,-99999.0,-99999.0,-99999.0
16658,11/28/2018,21,-2.2874,-0.1734,-1.7843,-99999.0,-99999.0,-99999.0
16659,11/28/2018,22,-2.1166,-0.1345,-1.7809,-99999.0,-99999.0,-99999.0
16660,11/28/2018,23,-1.8624,-0.3377,-1.6671,-99999.0,-99999.0,-99999.0
16661,11/29/2018,0,-2.2837,-0.3573,-1.7846,-99999.0,-99999.0,-99999.0
16662,11/29/2018,1,-2.1769,-0.221,-1.7759,-99999.0,-99999.0,-99999.0
16663,11/29/2018,2,-2.2429,-0.209,-1.768,-99999.0,-99999.0,-99999.0
16664,11/29/2018,3,-1.9581,-0.1489,-1.6148,-99999.0,-99999.0,-99999.0
16665,11/29/2018,4,-1.7723,-0.2065,-1.4355,-99999.0,-99999.0,-99999.0
16666,11/29/2018,5,-1.8825,-0.2741,-1.5699,-99999.0,-99999.0,-99999.0
16667,11/29/2018,6,-2.4398,-0.018,-1.7714,-99999.0,-99999.0,-99999.0
16668,11/29/2018,7,-2.3582,-0.1361,-1.6296,-99999.0,-99999.0,-99999.0
16669,11/29/2018,8,15.4055,-0.1204,15.9524,-99999.0,-99999.0,-99999.0
16670,11/29/2018,9,107.0607,0.3636,107.5611,-99999.0,-99999.0,-99999.0
16671,11/29/2018,10,96.847,0.3931,97.3126,-99999.0,-99999.0,-99999.0
16672,11/29/2018,11,142.291,0.4166,142.6086,-99999.0,-99999.0,-99999.0
16673,11/29/2018,12,261.9592,2.4926,260.3788,-99999.0,-99999.0,-99999.0
16674,11/29/2018,13,348.4531,30.3194,325.2752,-99999.0,-99999.0,-99999.0
16675,11/29/2018,14,243.1704,38.5988,216.6518,-99999.0,-99999.0,-99999.0
16676,11/29/2018,15,383.7112,176.8167,273.6501,-99999.0,-99999.0,-99999.0
16677,11/29/2018,16,198.131,32.4581,183.4233,-99999.0,-99999.0,-99999.0
16678,11/29/2018,17,121.493,112.8079,95.8196,-99999.0,-99999.0,-99999.0
16679,11/29/2018,18,26.6884,33.8202,22.9179,-99999.0,-99999.0,-99999.0
16680,11/29/2018,19,-2.336,-0.3001,-1.8587,-99999.0,-99999.0,-99999.0
16681,11/29/2018,20,-1.8993,0.0011,-1.5831,-99999.0,-99999.0,-99999.0
16682,11/29/2018,21,-1.8563,-0.0098,-1.4681,-99999.0,-99999.0,-99999.0
16683,11/29/2018,22,-1.9132,-0.0759,-1.4465,-99999.0,-99999.0,-99999.0
16684,11/29/2018,23,-2.6026,-0.3907,-2.1469,-99999.0,-99999.0,-99999.0
16685,11/30/2018,0,-2.5206,-0.3895,-2.0404,-99999.0,-99999.0,-99999.0
16686,11/30/2018,1,-2.4026,-0.3918,-1.9056,-99999.0,-99999.0,-99999.0
16687,11/30/2018,2,-2.0666,-0.3603,-1.5536,-99999.0,-99999.0,-99999.0
16688,11/30/2018,3,-1.6991,-0.0143,-1.0708,-99999.0,-99999.0,-99999.0
16689,11/30/2018,4,-1.7022,0.0014,-1.084,-99999.0,-99999.0,-99999.0
16690,11/30/2018,5,-2.4548,-0.2777,-2.1145,-99999.0,-99999.0,-99999.0
16691,11/30/2018,6,-3.1139,-0.3917,-2.4954,-99999.0,-99999.0,-99999.0
16692,11/30/2018,7,-2.61,-0.3904,-1.9988,-99999.0,-99999.0,-99999.0
16693,11/30/2018,8,50.3891,81.0316,38.1426,-99999.0,-99999.0,-99999.0
16694,11/30/2018,9,235.8414,504.5246,79.554,-99999.0,-99999.0,-99999.0
16695,11/30/2018,10,387.0469,536.9597,130.3916,-99999.0,-99999.0,-99999.0
16696,11/30/2018,11,571.7047,798.9282,89.7671,-99999.0,-99999.0,-99999.0
16697,11/30/2018,12,665.2505,848.8621,83.6206,-99999.0,-99999.0,-99999.0
16698,11/30/2018,13,690.144,860.1836,80.8982,-99999.0,-99999.0,-99999.0
16699,11/30/2018,14,644.2338,848.9257,76.5262,-99999.0,-99999.0,-99999.0
16700,11/30/2018,15,534.5089,811.2829,71.6678,-99999.0,-99999.0,-99999.0
16701,11/30/2018,16,378.2892,743.078,61.1105,-99999.0,-99999.0,-99999.0
16702,11/30/2018,17,190.1912,566.923,45.4318,-99999.0,-99999.0,-99999.0
16703,11/30/2018,18,24.6702,133.7399,11.1977,-99999.0,-99999.0,-99999.0
16704,11/30/2018,19,-3.1546,-0.3913,-2.72,-99999.0,-99999.0,-99999.0
16705,11/30/2018,20,-2.7511,-0.3915,-2.5036,-99999.0,-99999.0,-99999.0
16706,11/30/2018,21,-2.7227,-0.3916,-2.4972,-99999.0,-99999.0,-99999.0
16707,11/30/2018,22,-2.7232,-0.3917,-2.4977,-99999.0,-99999.0,-99999.0
16708,11/30/2018,23,-2.7235,-0.3917,-2.4972,-99999.0,-99999.0,-99999.0
16709,12/1/2018,0,-2.7233,-0.3917,-2.4933,-99999.0,-99999.0,-99999.0
16710,12/1/2018,1,-2.7236,-0.3917,-2.4981,-99999.0,-99999.0,-99999.0
16711,12/1/2018,2,-2.7236,-0.3917,-2.4981,-99999.0,-99999.0,-99999.0
16712,12/1/2018,3,-2.7239,-0.3918,-2.4972,-99999.0,-99999.0,-99999.0
16713,12/1/2018,4,-2.724,-0.3918,-2.4972,-99999.0,-99999.0,-99999.0
16714,12/1/2018,5,-2.575,-0.3226,-2.1712,-99999.0,-99999.0,-99999.0
16715,12/1/2018,6,-2.4827,0.0544,-1.603,-99999.0,-99999.0,-99999.0
16716,12/1/2018,7,-2.6336,-0.3832,-1.9524,-99999.0,-99999.0,-99999.0
16717,12/1/2018,8,45.2502,51.9053,37.227,-99999.0,-99999.0,-99999.0
16718,12/1/2018,9,101.904,0.3875,102.2893,-99999.0,-99999.0,-99999.0
16719,12/1/2018,10,127.6606,0.4659,127.9357,-99999.0,-99999.0,-99999.0
16720,12/1/2018,11,485.9599,522.4828,167.544,-99999.0,-99999.0,-99999.0
16721,12/1/2018,12,662.6877,825.4373,106.6523,-99999.0,-99999.0,-99999.0
16722,12/1/2018,13,689.4146,841.4455,103.6593,-99999.0,-99999.0,-99999.0
16723,12/1/2018,14,648.6961,840.9349,96.2087,-99999.0,-99999.0,-99999.0
16724,12/1/2018,15,542.9078,813.8108,87.4085,-99999.0,-99999.0,-99999.0
16725,12/1/2018,16,384.8939,736.6084,75.4518,-99999.0,-99999.0,-99999.0
16726,12/1/2018,17,192.4467,543.785,55.236,-99999.0,-99999.0,-99999.0
16727,12/1/2018,18,24.4174,111.4743,12.9001,-99999.0,-99999.0,-99999.0
16728,12/1/2018,19,-3.59,-0.3914,-2.8861,-99999.0,-99999.0,-99999.0
16729,12/1/2018,20,-3.2861,-0.3915,-2.8402,-99999.0,-99999.0,-99999.0
16730,12/1/2018,21,-3.1185,-0.3917,-2.7177,-99999.0,-99999.0,-99999.0
16731,12/1/2018,22,-2.7922,-0.3918,-2.5047,-99999.0,-99999.0,-99999.0
16732,12/1/2018,23,-2.7329,-0.3918,-2.4988,-99999.0,-99999.0,-99999.0
16733,12/2/2018,0,-2.7246,-0.3919,-2.4949,-99999.0,-99999.0,-99999.0
16734,12/2/2018,1,-2.7251,-0.3919,-2.4595,-99999.0,-99999.0,-99999.0
16735,12/2/2018,2,-2.7253,-0.392,-2.4138,-99999.0,-99999.0,-99999.0
16736,12/2/2018,3,-2.706,-0.392,-2.3331,-99999.0,-99999.0,-99999.0
16737,12/2/2018,4,-2.6848,-0.392,-2.3394,-99999.0,-99999.0,-99999.0
16738,12/2/2018,5,-2.662,-0.4032,-2.2335,-99999.0,-99999.0,-99999.0
16739,12/2/2018,6,-3.0749,-0.392,-2.5267,-99999.0,-99999.0,-99999.0
16740,12/2/2018,7,-2.3272,-0.3921,-1.7895,-99999.0,-99999.0,-99999.0
16741,12/2/2018,8,54.7147,176.8407,29.2087,-99999.0,-99999.0,-99999.0
16742,12/2/2018,9,230.9513,485.2761,86.231,-99999.0,-99999.0,-99999.0
16743,12/2/2018,10,369.2455,431.4956,178.3994,-99999.0,-99999.0,-99999.0
16744,12/2/2018,11,558.3356,673.2802,166.8009,-99999.0,-99999.0,-99999.0
16745,12/2/2018,12,471.2374,177.5387,354.3128,-99999.0,-99999.0,-99999.0
16746,12/2/2018,13,491.9848,223.0133,337.5364,-99999.0,-99999.0,-99999.0
16747,12/2/2018,14,531.7932,363.6253,293.459,-99999.0,-99999.0,-99999.0
16748,12/2/2018,15,288.5506,76.8091,246.9178,-99999.0,-99999.0,-99999.0
16749,12/2/2018,16,214.9473,75.228,187.1755,-99999.0,-99999.0,-99999.0
16750,12/2/2018,17,203.581,350.1487,115.6291,-99999.0,-99999.0,-99999.0
16751,12/2/2018,18,22.9193,62.7991,16.1627,-99999.0,-99999.0,-99999.0
16752,12/2/2018,19,-2.7218,-0.3694,-2.4964,-99999.0,-99999.0,-99999.0
16753,12/2/2018,20,-2.7229,-0.3916,-2.491,-99999.0,-99999.0,-99999.0
16754,12/2/2018,21,-2.7236,-0.3917,-2.3612,-99999.0,-99999.0,-99999.0
16755,12/2/2018,22,-2.7229,-0.3918,-2.1914,-99999.0,-99999.0,-99999.0
16756,12/2/2018,23,-2.7214,-0.3918,-2.2241,-99999.0,-99999.0,-99999.0
16757,12/3/2018,0,-2.6163,-0.3918,-1.9154,-99999.0,-99999.0,-99999.0
16758,12/3/2018,1,-2.6221,-0.3919,-1.8866,-99999.0,-99999.0,-99999.0
16759,12/3/2018,2,-2.5905,-0.392,-1.9024,-99999.0,-99999.0,-99999.0
16760,12/3/2018,3,-2.4635,-0.392,-1.8182,-99999.0,-99999.0,-99999.0
16761,12/3/2018,4,-1.739,-0.1246,-1.1857,-99999.0,-99999.0,-99999.0
16762,12/3/2018,5,-2.1003,-0.1424,-1.4496,-99999.0,-99999.0,-99999.0
16763,12/3/2018,6,-2.1957,-0.0169,-1.2446,-99999.0,-99999.0,-99999.0
16764,12/3/2018,7,-1.8847,0.0003,-1.0102,-99999.0,-99999.0,-99999.0
16765,12/3/2018,8,8.207,0.1122,8.6945,-99999.0,-99999.0,-99999.0
16766,12/3/2018,9,46.8533,0.3464,47.0783,-99999.0,-99999.0,-99999.0
16767,12/3/2018,10,186.6748,15.7512,178.9866,-99999.0,-99999.0,-99999.0
16768,12/3/2018,11,350.9075,56.6245,316.3319,-99999.0,-99999.0,-99999.0
16769,12/3/2018,12,586.993,431.3443,299.2807,-99999.0,-99999.0,-99999.0
16770,12/3/2018,13,665.5849,758.6396,148.1717,-99999.0,-99999.0,-99999.0
